@ NAME             %04s "CORR"
@ TYPE             %04s "CORR"
@ TITLE            %51s "LHC 6.5 with errors and orbit correction using MADX"
@ ORIGIN           %19s "MAD-X 4.01.42 Linux"
@ DATE             %08s "07/03/11"
@ TIME             %08s "07.50.25"
* NAME                           PX.OLD             PY.OLD      PX.CORRECTION      PY.CORRECTION 
$ %s                                %le                %le                %le                %le 
 "MCBCV.9L7.B1"                       0                  0                  0    3.462246619e-06
 "MCBCH.8L7.B1"                       0                  0                  0                  0
 "MCBCV.7L7.B1"                       0                  0                  0    7.958394708e-07
 "MCBCH.6L7.B1"                       0                  0                  0                  0
 "MCBWV.5L7.B1"                       0                  0                  0   -4.223863925e-09
 "MCBWH.4L7.B1"                       0                  0                  0                  0
 "MCBWV.4R7.B1"                       0                  0                  0   -1.587635779e-08
 "MCBWH.5R7.B1"                       0                  0                  0                  0
 "MCBCV.6R7.B1"                       0                  0                  0    4.689808702e-07
 "MCBCH.7R7.B1"                       0                  0                  0                  0
 "MCBCV.8R7.B1"                       0                  0                  0    1.323280623e-06
 "MCBCH.9R7.B1"                       0                  0                  0                  0
 "MCBCV.10R7.B1"                      0                  0                  0     1.86634087e-06
 "MCBH.11R7.B1"                       0                  0                  0                  0
 "MCBV.12R7.B1"                       0                  0                  0    9.111425024e-07
 "MCBH.13R7.B1"                       0                  0                  0                  0
 "MCBV.14R7.B1"                       0                  0                  0    2.829772886e-06
 "MCBH.15R7.B1"                       0                  0                  0                  0
 "MCBV.16R7.B1"                       0                  0                  0    3.012209199e-06
 "MCBH.17R7.B1"                       0                  0                  0                  0
 "MCBV.18R7.B1"                       0                  0                  0   -2.413397655e-06
 "MCBH.19R7.B1"                       0                  0                  0                  0
 "MCBV.20R7.B1"                       0                  0                  0   -3.380472772e-06
 "MCBH.21R7.B1"                       0                  0                  0                  0
 "MCBV.22R7.B1"                       0                  0                  0   -2.193504944e-06
 "MCBH.23R7.B1"                       0                  0                  0                  0
 "MCBV.24R7.B1"                       0                  0                  0    -1.34011358e-06
 "MCBH.25R7.B1"                       0                  0                  0                  0
 "MCBV.26R7.B1"                       0                  0                  0   -4.950349219e-06
 "MCBH.27R7.B1"                       0                  0                  0                  0
 "MCBV.28R7.B1"                       0                  0                  0   -2.975649841e-07
 "MCBH.29R7.B1"                       0                  0                  0                  0
 "MCBV.30R7.B1"                       0                  0                  0   -2.630403498e-06
 "MCBH.31R7.B1"                       0                  0                  0                  0
 "MCBV.32R7.B1"                       0                  0                  0   -5.151061923e-07
 "MCBH.33R7.B1"                       0                  0                  0                  0
 "MCBV.34L8.B1"                       0                  0                  0   -2.070165705e-06
 "MCBH.33L8.B1"                       0                  0                  0                  0
 "MCBV.32L8.B1"                       0                  0                  0   -3.285981948e-06
 "MCBH.31L8.B1"                       0                  0                  0                  0
 "MCBV.30L8.B1"                       0                  0                  0   -5.923588178e-07
 "MCBH.29L8.B1"                       0                  0                  0                  0
 "MCBV.28L8.B1"                       0                  0                  0     1.47845468e-06
 "MCBH.27L8.B1"                       0                  0                  0                  0
 "MCBV.26L8.B1"                       0                  0                  0   -3.146289382e-06
 "MCBH.25L8.B1"                       0                  0                  0                  0
 "MCBV.24L8.B1"                       0                  0                  0    2.136289986e-07
 "MCBH.23L8.B1"                       0                  0                  0                  0
 "MCBV.22L8.B1"                       0                  0                  0   -2.786428668e-06
 "MCBH.21L8.B1"                       0                  0                  0                  0
 "MCBV.20L8.B1"                       0                  0                  0   -1.438767504e-07
 "MCBH.19L8.B1"                       0                  0                  0                  0
 "MCBV.18L8.B1"                       0                  0                  0    1.083389274e-06
 "MCBH.17L8.B1"                       0                  0                  0                  0
 "MCBV.16L8.B1"                       0                  0                  0   -2.597289676e-08
 "MCBH.15L8.B1"                       0                  0                  0                  0
 "MCBV.14L8.B1"                       0                  0                  0    4.097063211e-07
 "MCBH.13L8.B1"                       0                  0                  0                  0
 "MCBV.12L8.B1"                       0                  0                  0    -5.75958332e-06
 "MCBH.11L8.B1"                       0                  0                  0                  0
 "MCBCV.10L8.B1"                      0                  0                  0    -1.53511297e-06
 "MCBCH.9L8.B1"                       0                  0                  0                  0
 "MCBCV.8L8.B1"                       0                  0                  0     2.16257904e-07
 "MCBCH.7L8.B1"                       0                  0                  0                  0
 "MCBCV.6L8.B1"                       0                  0                  0   -3.604932863e-08
 "MCBCH.B5L8.B1"                      0                  0                  0                  0
 "MCBCV.5L8.B1"                       0                  0                  0    1.506866465e-08
 "MCBCH.A5L8.B1"                      0                  0                  0                  0
 "MCBWH.5L8.B1"                       0                  0                  0                  0
 "MCBYV.B4L8.B1"                      0                  0                  0   -2.254266474e-08
 "MCBYH.4L8.B1"                       0                  0                  0                  0
 "MCBYV.A4L8.B1"                      0                  0                  0     1.92072057e-08
 "MCBXH.3L8"                          0                  0                  0                  0
 "MCBXV.3L8"                          0                  0                  0    4.735093626e-09
 "MCBXH.2L8"                          0                  0                  0                  0
 "MCBXV.2L8"                          0                  0                  0   -1.150032131e-08
 "MCBXH.1L8"                          0                  0                  0                  0
 "MCBXV.1L8"                          0                  0                  0    1.151067318e-08
 "MBXWS.1L8"                          0                  0                  0                  0
 "MBXWH.1L8"                          0                  0                  0                  0
 "MBLW.1R8"                           0                  0                  0                  0
 "MBXWS.1R8"                          0                  0                  0                  0
 "MCBXH.1R8"                          0                  0                  0                  0
 "MCBXV.1R8"                          0                  0                  0   -1.857998541e-09
 "MCBXH.2R8"                          0                  0                  0                  0
 "MCBXV.2R8"                          0                  0                  0     2.97947031e-09
 "MCBXH.3R8"                          0                  0                  0                  0
 "MCBXV.3R8"                          0                  0                  0   -6.496935612e-10
 "MCBYH.A4R8.B1"                      0                  0                  0                  0
 "MCBYV.4R8.B1"                       0                  0                  0   -6.150407899e-10
 "MCBYH.B4R8.B1"                      0                  0                  0                  0
 "MCBYV.A5R8.B1"                      0                  0                  0                  0
 "MCBYH.5R8.B1"                       0                  0                  0                  0
 "MCBYV.B5R8.B1"                      0                  0                  0    6.535822763e-10
 "MSIA.A6R8.B1"                       0                  0                  0                  0
 "MSIA.B6R8.B1"                       0                  0                  0                  0
 "MSIB.A6R8.B1"                       0                  0                  0                  0
 "MSIB.B6R8.B1"                       0                  0                  0                  0
 "MSIB.C6R8.B1"                       0                  0                  0                  0
 "MCBCH.6R8.B1"                       0                  0                  0                  0
 "MCBCV.7R8.B1"                       0                  0                  0   -3.685548563e-09
 "MCBCH.8R8.B1"                       0                  0                  0                  0
 "MCBCV.9R8.B1"                       0                  0                  0    2.687588494e-08
 "MCBCH.10R8.B1"                      0                  0                  0                  0
 "MCBV.11R8.B1"                       0                  0                  0   -1.717887004e-06
 "MCBH.12R8.B1"                       0                  0                  0                  0
 "MCBV.13R8.B1"                       0                  0                  0   -3.417848842e-06
 "MCBH.14R8.B1"                       0                  0                  0                  0
 "MCBV.15R8.B1"                       0                  0                  0   -4.807580262e-06
 "MCBH.16R8.B1"                       0                  0                  0                  0
 "MCBV.17R8.B1"                       0                  0                  0   -1.387081225e-06
 "MCBH.18R8.B1"                       0                  0                  0                  0
 "MCBV.19R8.B1"                       0                  0                  0   -2.434396418e-06
 "MCBH.20R8.B1"                       0                  0                  0                  0
 "MCBV.21R8.B1"                       0                  0                  0   -2.813864499e-06
 "MCBH.22R8.B1"                       0                  0                  0                  0
 "MCBV.23R8.B1"                       0                  0                  0    5.667238962e-06
 "MCBH.24R8.B1"                       0                  0                  0                  0
 "MCBV.25R8.B1"                       0                  0                  0    2.612777753e-06
 "MCBH.26R8.B1"                       0                  0                  0                  0
 "MCBV.27R8.B1"                       0                  0                  0   -1.216578996e-06
 "MCBH.28R8.B1"                       0                  0                  0                  0
 "MCBV.29R8.B1"                       0                  0                  0    4.320439475e-07
 "MCBH.30R8.B1"                       0                  0                  0                  0
 "MCBV.31R8.B1"                       0                  0                  0   -2.740629716e-06
 "MCBH.32R8.B1"                       0                  0                  0                  0
 "MCBV.33R8.B1"                       0                  0                  0    -3.22979968e-06
 "MCBH.34L1.B1"                       0                  0                  0                  0
 "MCBV.33L1.B1"                       0                  0                  0   -1.629365259e-06
 "MCBH.32L1.B1"                       0                  0                  0                  0
 "MCBV.31L1.B1"                       0                  0                  0   -2.256620675e-06
 "MCBH.30L1.B1"                       0                  0                  0                  0
 "MCBV.29L1.B1"                       0                  0                  0    5.533427931e-06
 "MCBH.28L1.B1"                       0                  0                  0                  0
 "MCBV.27L1.B1"                       0                  0                  0    1.662377617e-06
 "MCBH.26L1.B1"                       0                  0                  0                  0
 "MCBV.25L1.B1"                       0                  0                  0   -8.456367068e-07
 "MCBH.24L1.B1"                       0                  0                  0                  0
 "MCBV.23L1.B1"                       0                  0                  0   -2.382566221e-06
 "MCBH.22L1.B1"                       0                  0                  0                  0
 "MCBV.21L1.B1"                       0                  0                  0   -5.066306796e-06
 "MCBH.20L1.B1"                       0                  0                  0                  0
 "MCBV.19L1.B1"                       0                  0                  0   -1.587096252e-06
 "MCBH.18L1.B1"                       0                  0                  0                  0
 "MCBV.17L1.B1"                       0                  0                  0    2.199650044e-07
 "MCBH.16L1.B1"                       0                  0                  0                  0
 "MCBV.15L1.B1"                       0                  0                  0   -3.479287028e-06
 "MCBH.14L1.B1"                       0                  0                  0                  0
 "MCBV.13L1.B1"                       0                  0                  0   -5.448004697e-06
 "MCBH.12L1.B1"                       0                  0                  0                  0
 "MCBV.11L1.B1"                       0                  0                  0    1.846256433e-06
 "MCBCH.10L1.B1"                      0                  0                  0                  0
 "MCBCV.9L1.B1"                       0                  0                  0   -6.110090908e-08
 "MCBCH.8L1.B1"                       0                  0                  0                  0
 "MCBCV.7L1.B1"                       0                  0                  0     8.35254541e-08
 "MCBCH.6L1.B1"                       0                  0                  0                  0
 "MCBCV.5L1.B1"                       0                  0                  0    1.001706347e-06
 "MCBYH.B4L1.B1"                      0                  0                  0                  0
 "MCBYV.4L1.B1"                       0                  0                  0   -5.930102617e-05
 "MCBYH.A4L1.B1"                      0                  0                  0                  0
 "MCBXH.3L1"                          0                  0                  0                  0
 "MCBXV.3L1"                          0                  0                  0    2.127357438e-07
 "MCBXH.2L1"                          0                  0                  0                  0
 "MCBXV.2L1"                          0                  0                  0   -1.284018217e-07
 "MCBXH.1L1"                          0                  0                  0                  0
 "MCBXV.1L1"                          0                  0                  0    9.987875819e-06
