@ NAME             %03s "MON"
@ TYPE             %03s "MON"
@ TITLE            %60s "LHC 6.5 with errors and two beam orbit correction using MADX"
@ ORIGIN           %19s "MAD-X 4.00.01 Linux"
@ DATE             %08s "05/03/09"
@ TIME             %08s "12.24.38"
* NAME                            X.OLD              Y.OLD                  X                  Y 
$ %s                                %le                %le                %le                %le 
 "BPMYB.4L2.B1"                       0    0.0001921142748                  0    -5.33620012e-07
 "BPMWI.4L2.B1"                       0    0.0003402138762                  0    6.754109563e-09
 "BPMSX.4L2.B1"                       0     0.000592263125                  0     1.12902002e-07
 "BPMS.2L2.B1"                        0    0.0008832503907                  0   -4.572995007e-06
 "BPMSW.1L2.B1"                       0     0.000509240493                  0    -4.04333882e-06
 "BPMSW.1R2.B1"                       0   -0.0003115837697                  0   -1.082614064e-06
 "BPMS.2R2.B1"                        0   -0.0003873792742                  0   -1.347564859e-06
 "BPMSX.4R2.B1"                       0   -0.0007879024702                  0   -6.446341984e-06
 "BPMWB.4R2.B1"                       0   -0.0005921130635                  0   -2.711898414e-06
 "BPMYB.4R2.B1"                       0   -0.0005428391999                  0   -3.005343722e-06
 "BPMR.5R2.B1"                        0   -0.0006610293377                  0   -1.521726139e-06
 "BPM.6R2.B1"                         0    -8.70953384e-05                  0    2.691946924e-06
 "BPM_A.7R2.B1"                       0   -2.972402356e-05                  0    4.692021292e-06
 "BPM.8R2.B1"                         0    0.0001710574701                  0    2.248749603e-06
 "BPM.9R2.B1"                         0    0.0005816258077                  0   -4.548351571e-07
 "BPM.10R2.B1"                        0    0.0001020258099                  0   -1.783626154e-06
 "BPM.11R2.B1"                        0   -0.0005340124406                  0   -8.158085868e-06
 "BPM.12R2.B1"                        0    -0.000358736595                  0   -2.026590286e-06
 "BPM.13R2.B1"                        0   -0.0006261064304                  0    1.456884784e-06
 "BPM.14R2.B1"                        0   -3.192826193e-05                  0    2.193475142e-06
 "BPM.15R2.B1"                        0     0.000610346387                  0    6.453514099e-06
 "BPM.16R2.B1"                        0    0.0003942807527                  0    2.505790675e-06
 "BPM.17R2.B1"                        0    0.0006779330322                  0    1.793757547e-07
 "BPM.18R2.B1"                        0    6.528600627e-05                  0   -2.024301328e-06
 "BPM.19R2.B1"                        0   -0.0005528712641                  0   -6.458545104e-06
 "BPM.20R2.B1"                        0   -0.0003902550785                  0   -2.442302648e-06
 "BPM.21R2.B1"                        0   -0.0007282392269                  0   -2.104179002e-06
 "BPM.22R2.B1"                        0   -0.0001003050683                  0    1.894194167e-06
 "BPM.23R2.B1"                        0    0.0004880616166                  0    7.602317259e-06
 "BPM.24R2.B1"                        0    0.0003799742435                  0    3.278280608e-06
 "BPM.25R2.B1"                        0    0.0007687175795                  0    1.542943879e-06
 "BPM.26R2.B1"                        0    0.0001326213005                  0    -1.49060355e-06
 "BPM.27R2.B1"                        0   -0.0004217979898                  0   -8.442575112e-06
 "BPM.28R2.B1"                        0   -0.0003697170326                  0   -2.965271939e-06
 "BPM.29R2.B1"                        0   -0.0008075283633                  0   -2.714358503e-06
 "BPM.30R2.B1"                        0   -0.0001654855582                  0    9.350900655e-07
 "BPM.31R2.B1"                        0    0.0003513026414                  0      7.1723992e-06
 "BPM.32R2.B1"                        0    0.0003543672345                  0    3.654510714e-06
 "BPM.33R2.B1"                        0    0.0008365104012                  0    3.143688897e-06
 "BPM.34R2.B1"                        0    0.0001960706697                  0   -9.092279943e-07
 "BPM.33L3.B1"                        0   -0.0002776544043                  0   -7.585765328e-06
 "BPM.32L3.B1"                        0   -0.0003377731803                  0   -3.089049598e-06
 "BPM.31L3.B1"                        0   -0.0008626674464                  0   -2.187775914e-06
 "BPM.30L3.B1"                        0   -0.0002259636249                  0    7.739193388e-07
 "BPM.29L3.B1"                        0    0.0002027987336                  0    6.047697738e-06
 "BPM.28L3.B1"                        0    0.0003176935141                  0    2.327485476e-06
 "BPM.27L3.B1"                        0    0.0008785412512                  0    4.238544963e-06
 "BPM.26L3.B1"                        0    0.0002536471042                  0    4.356188001e-07
 "BPM.25L3.B1"                        0   -0.0001249236302                  0    -6.39422005e-06
 "BPM.24L3.B1"                        0   -0.0002955461616                  0   -3.383446485e-06
 "BPM.23L3.B1"                        0   -0.0008904947787                  0   -4.609285388e-06
 "BPM.22L3.B1"                        0   -0.0002788052406                  0    3.816902754e-07
 "BPM.21L3.B1"                        0     4.97028409e-05                  0    5.514167249e-06
 "BPM.20L3.B1"                        0     0.000271655468                  0    3.704991657e-06
 "BPM.19L3.B1"                        0     0.000894012607                  0    2.961495426e-06
 "BPM.18L3.B1"                        0    0.0003034065114                  0     3.94079434e-08
 "BPM.17L3.B1"                        0    3.132020857e-05                  0    -5.83278574e-06
 "BPM.16L3.B1"                        0    -0.000244435769                  0   -3.406863194e-06
 "BPM.15L3.B1"                        0   -0.0008918834528                  0   -3.934150562e-06
 "BPM.14L3.B1"                        0   -0.0003235769479                  0   -4.725185931e-10
 "BPM.13L3.B1"                        0   -0.0001055683771                  0    4.211555235e-06
 "BPM.12L3.B1"                        0    0.0002143620972                  0    3.270080546e-06
 "BPM.11L3.B1"                        0    0.0008794275393                  0    4.701950122e-06
 "BPM.10L3.B1"                        0    0.0004976948166                  0    2.585037844e-06
 "BPM.9L3.B1"                         0    0.0006726258574                  0     1.99978007e-06
 "BPM.8L3.B1"                         0   -1.332102329e-05                  0   -1.100962865e-06
 "BPM.7L3.B1"                         0     -0.00081684585                  0   -6.455385126e-06
 "BTVM.7L3.B1"                        0   -0.0005911243968                  0   -2.575468039e-06
 "BPM.6L3.B1"                         0   -0.0004893348389                  0   -6.533685955e-07
 "BPMWE.5L3.B1"                       0   -0.0006595880649                  0     3.20561952e-06
 "BPMW.5L3.B1"                        0   -0.0006026456988                  0    9.698713548e-07
 "BPMWE.4L3.B1"                       0    -5.63738428e-05                  0    3.887433559e-06
 "BPMW.4L3.B1"                        0    0.0001480206738                  0    4.503740463e-06
 "BPMW.4R3.B1"                        0    0.0005249391832                  0    1.088897698e-05
 "BPMWE.4R3.B1"                       0    0.0006158360947                  0    8.990257978e-06
 "BPMW.5R3.B1"                        0    0.0004872791796                  0    4.685990978e-06
 "BPMWE.5R3.B1"                       0    0.0006067526285                  0    4.502110183e-06
 "BPMWC.6R3.B1"                       0     0.001032750461                  0    2.395593561e-06
 "BPMR.6R3.B1"                        0     0.001053671676                  0    5.742317997e-06
 "BPM_A.7R3.B1"                       0    0.0004678715443                  0    6.755273789e-07
